novel,cohort,node_id,name,type,degree,gold_overlap,answer_overlap,gold_positions,answer_positions,core2,visual_dense
90,old20,n293,Hayasaka,person,0,False,False,,,False,False
90,old20,n294,Sendai,location,3,False,False,,,False,True
90,old20,n295,Temple Street,location,1,False,False,,,False,False
90,old20,n296,Wakizaki,person,2,False,False,,,False,False
90,old20,n297,Mrs. Ochiai and her brother,person,1,False,False,,,False,False
90,old20,n298,Wakizaki's return to the county police station,event,0,False,False,,,False,False
90,old20,n299,Zuyo,person,1,False,False,,,False,False
90,old20,n300,Innkeeper's wife,person,0,False,False,,,False,False
90,old20,n301,Mr. Taizawa,person,1,False,False,,,False,False
90,old20,n302,8.7 million yen compensation,clue_object,1,False,False,,,False,False
90,old20,n303,Mr. Taizawa's mental instability,event,0,False,False,,,False,False
90,old20,n304,Suicide,clue_object,2,False,False,,,False,True
90,old20,n305,Fukuda Iwao,person,1,False,False,,,False,False
90,old20,n306,Sawaguchi's house visit,event,1,False,False,,,False,False
90,old20,n308,Confession letter 'I was wrong',clue_object,1,False,False,,,False,False
90,old20,n309,Nagae Kane,person,4,False,False,,,True,True
90,old20,n310,Kagawa Kyoko,person,2,False,False,,,False,False
90,old20,n311,Nagae Kane's fingerprints,clue_object,0,False,False,,,False,False
90,old20,n312,fifth corpse,clue_object,1,False,False,,,False,False
90,old20,n313,Miyagi Prefecture,location,2,False,False,,,True,True
90,old20,n314,Hokubu Kyoko,person,2,False,False,,,False,False
90,old20,n315,Gongting,person,0,False,False,,,False,False
90,old20,n316,book,clue_object,1,False,False,,,False,False
90,old20,n317,Anbeihei Hirano,person,0,False,False,,,False,False
90,old20,n318,Shimizu brothers,person,6,True,False,858,,True,True
90,old20,n319,Shirokawa Shin'ichi,person,0,False,False,,,False,False
90,old20,n320,Central News Agency,location,1,False,False,,,False,False
90,old20,n321,Yamamura Station,location,1,False,False,,,False,False
90,old20,n322,Little Chidori,person,0,False,False,,,False,False
90,old20,n323,Koji,person,0,False,False,,,False,False
90,old20,n324,Ms. Shigeko,person,0,False,False,,,False,False
90,old20,n325,the Koujiro brothers,person,0,False,False,,,False,False
90,old20,n326,young man and old lady,clue_object,0,False,False,,,False,False
90,old20,n327,Takao,person,0,False,False,,,False,False
90,old20,n328,Tadashi Yajima,person,0,False,False,,,False,False
90,old20,n329,Takao's driver's license photo,clue_object,0,False,False,,,False,False
90,old20,n330,Paluki,person,1,False,False,,,False,False
90,old20,n331,Agatha Christie's 'The Island Mystery',clue_object,1,False,False,,,False,False
90,old20,n332,Kurokawa family's will,evidence_sentence,0,False,False,,,False,False
90,old20,n333,Ganki Sō,location,1,False,False,,,False,False
90,old20,n334,Taiichi Yasuoka,person,2,False,False,,,False,True
90,old20,n335,Yuki no Sato,location,2,False,False,,,True,True
90,old20,n336,Kurosawa siblings,person,0,False,False,,,False,False
90,old20,n337,Oyuki-so,location,1,False,False,,,False,False
90,old20,n338,Kawajiri,person,0,False,False,,,False,False
90,old20,n339,Miyagi Prefectural Police Department,location,0,False,False,,,False,False
90,old20,n340,Detective Kudoh in Sendai,person,0,False,False,,,False,False
90,old20,n341,Yasuaki Nishizaki,person,2,False,False,,,True,True
90,old20,n342,Shimada,person,3,False,False,,,True,True
90,old20,n343,Tatia's relatives,person,1,False,False,,,False,False
90,old20,n344,Suguruma Shun'ichi,person,1,False,False,,,False,False
90,old20,n345,Xiao Chai brothers,person,3,False,False,,,False,True
90,old20,n346,Mrs. Nishizaki,person,1,False,False,,,False,False
90,old20,n347,Yamanote Station,location,0,False,False,,,False,False
90,old20,n348,K Town Post Office,clue_object,2,False,False,,,True,False
90,old20,n349,Central Postal Office,location,2,False,False,,,True,False
90,old20,n350,Palace,person,0,False,False,,,False,False
90,old20,n351,Kagawa Prefecture,location,0,False,False,,,False,False
90,old20,n352,"letter from K Town, Kagawa Prefecture",clue_object,3,False,False,,,True,False
90,old20,n353,postmark,clue_object,0,False,False,,,False,False
90,old20,n354,fifteen-yen stamp,clue_object,1,False,False,,,False,False
90,old20,n355,Jinzi,person,1,False,False,,,False,False
90,old20,n356,train,clue_object,3,False,False,,,True,True
90,old20,n357,subway,clue_object,0,False,False,,,False,False
90,old20,n358,shopkeeper,person,0,False,False,,,False,False
90,old20,n359,Guan Xuezhuang,location,0,False,False,,,False,False
90,old20,n360,Kansnow Manor,location,0,False,False,,,False,False
90,old20,n361,store owner,person,0,False,False,,,False,False
90,old20,n362,Early snow,person,0,False,False,,,False,False
90,old20,n363,snow,clue_object,1,False,False,,,False,False
90,old20,n364,Yashiro,person,2,False,False,,,True,True
90,old20,n365,Ueno Amusement Park,location,3,False,False,,,True,True
90,old20,n366,salaryman,person,3,False,False,,,True,True
90,old20,n367,Mr. Morikawa,person,1,False,False,,,False,False
90,old20,n368,Tatia Shibazaki,person,0,False,False,,,False,False
90,old20,n369,Teshima (the taxi driver),person,0,False,False,,,False,False
90,old20,n370,Igarashi (the criminology graduate student),person,1,False,False,,,False,False
90,old20,n371,Yoshida,person,1,False,False,,,False,False
90,old20,n372,Tajima (the ski instructor),person,3,False,False,,,True,True
90,old20,n373,Gokurou (Palace Inspector),person,0,False,False,,,False,False
90,old20,n374,Mr. Hatake Kenzo,person,1,False,False,,,False,False
90,old20,n375,Earth Amusement Hall,location,0,False,False,,,False,False
90,old20,n376,sixty thousand yen,clue_object,1,False,False,,,False,False
90,old20,n377,operating funds,clue_object,0,False,False,,,False,False
90,old20,n378,Mr. Tadao Tanaka,person,1,False,False,,,False,False
90,old20,n379,compass,clue_object,0,False,False,,,False,False
90,old20,n380,Detective Mouri,person,0,False,False,,,False,False
90,old20,n381,Snowy Inn,location,1,False,False,,,False,False
90,old20,n382,Detective Aoko,person,4,False,False,,,True,True
90,old20,n383,Kouichi,person,1,False,False,,,False,False
90,old20,n385,Yuki Ichirou,person,0,False,False,,,False,False
90,old20,n386,Hakuda Shiro,person,0,False,False,,,False,False
90,old20,n387,young man,person,1,False,False,,,False,False
90,old20,n388,Sawaguchi,person,1,False,False,,,False,False
90,old20,n389,taxi,clue_object,0,False,False,,,False,False
90,old20,n390,platform,location,2,False,False,,,False,False
90,old20,n391,county police station,location,0,False,False,,,False,False
90,old20,n392,autopsy report,clue_object,0,False,False,,,False,False
90,old20,n393,Yabuichi Ichiro,person,1,False,False,,,False,False
90,old20,n395,Senguchi Kou,person,2,False,False,,,False,True
90,old20,n396,Hayashida Ken,person,2,False,False,,,False,True
90,old20,n397,Kofune Phil,person,2,False,False,,,False,True
90,old20,n398,Koufu Kyoko,person,2,False,False,,,False,False
90,old20,n399,Taniya Yae,person,1,False,False,,,False,False
90,old20,n400,Gōjī,person,2,False,False,,,False,False
90,old20,n401,Bellows,person,1,False,False,,,False,False
90,old20,n402,Nakajima brothers,person,0,False,False,,,False,False
90,old20,n403,Zenbei,person,0,False,False,,,False,False
90,old20,n404,Nishiki,person,0,False,False,,,False,False
90,old20,n405,Ganso-ji,location,0,False,False,,,False,False
90,old20,n406,Yamagata Prefectural Police Department,location,0,False,False,,,False,False
90,old20,n407,Hayashi brothers,person,0,False,False,,,False,False
90,old20,n408,New Year's Day,time_anchor,1,False,False,,,False,False
90,old20,n409,New Year's Eve,time_anchor,1,False,False,,,False,False
90,old20,n410,beige short coat,clue_object,0,False,False,,,False,False
90,old20,n411,Keiko,person,0,False,False,,,False,False
90,old20,n412,Hata,person,1,False,False,,,False,False
90,old20,n413,Ayase,person,1,False,False,,,False,False
90,old20,n414,Tanaka's body,clue_object,0,False,False,,,False,False
90,old20,n415,Tanaka's backpack,clue_object,1,False,False,,,False,False
90,old20,n416,snowmobile engine,clue_object,1,False,False,,,False,False
90,old20,n417,Jin Ji,person,0,False,False,,,False,False
90,old20,n418,robber,person,1,False,False,,,False,False
90,old20,n419,manager,person,0,False,False,,,False,False
90,old20,n420,drying room,location,2,False,False,,,True,True
90,old20,n421,manager's office,location,0,False,False,,,False,False
90,old20,n422,9:05 pm,time_anchor,0,False,False,,,False,False
90,old20,n423,investigation headquarters,location,2,False,False,,,True,True
90,old20,n424,brown short coat,clue_object,0,False,False,,,False,False
90,old20,n425,manager and accountant,person,2,False,False,,,True,True
90,old20,n426,blizzard,event,0,False,False,,,False,False
90,old20,n427,wooden shutters,clue_object,0,False,False,,,False,False
90,old20,n428,Mr. Yabu's room,location,0,False,False,,,False,False
90,old20,n429,their mother,person,1,False,False,,,False,False
90,old20,n430,society,person,0,False,False,,,False,False
90,old20,n431,the plan,event,1,False,False,,,False,False
90,old20,n432,Kyo,person,0,False,False,,,False,False
90,old20,n433,Yajima,person,1,False,False,,,False,False
90,old20,n434,wanted criminal,person,2,False,False,,,False,True
90,old20,n435,wanted poster,clue_object,1,False,False,,,False,False
90,old20,n436,bar,location,6,False,False,,,True,True
90,old20,n437,Takagi,person,0,False,False,,,False,False
90,old20,n438,Investigation chief,person,0,False,False,,,False,False
90,old20,n439,Owner of the furniture store,person,0,False,False,,,False,False
90,old20,n440,Detective,person,1,False,False,,,False,False
90,old20,n441,Beige short coat and white gloves,clue_object,0,False,False,,,False,False
90,old20,n442,ze,person,1,False,False,,,False,False
90,old20,n443,Mr. Kanazawa,person,0,False,False,,,False,False
90,old20,n444,Lándí Department Store,location,2,False,False,,,False,True
90,old20,n445,second-floor office,location,0,False,False,,,False,False
90,old20,n446,sunglasses,clue_object,0,False,False,,,False,False
90,old20,n447,gloves,clue_object,0,False,False,,,False,False
90,old20,n448,Kagawa brothers,person,0,False,False,,,False,False
90,old20,n449,third party,person,0,False,False,,,False,False
90,old20,n450,third party (crime),person,0,False,False,,,False,False
90,old20,n451,third party (law),person,0,False,False,,,False,False
90,old20,n452,third party (robbery),person,0,False,False,,,False,False
90,old20,n453,Kyoko's company,location,0,False,False,,,False,False
90,old20,n454,Living room,location,0,False,False,,,False,False
90,old20,n455,fifty-chan,person,0,False,False,,,False,False
90,old20,n456,criminology,clue_object,0,False,False,,,False,False
90,old20,n457,murder,clue_object,0,False,False,,,False,False
90,old20,n458,expression,clue_object,0,False,False,,,False,False
90,old20,n459,Tatsumiya,person,1,False,False,,,False,False
90,old20,n460,invitation letter,clue_object,0,False,False,,,False,False
90,old20,n461,weather forecast,clue_object,0,False,False,,,False,False
90,old20,n462,Hirakawa,person,1,False,False,,,False,False
90,old20,n463,Tani,person,3,False,False,,,True,True
90,old20,n464,Yae,person,1,False,False,,,False,False
90,old20,n465,Yasuzo,person,0,False,False,,,False,False
90,old20,n466,Yasuda,person,1,False,False,,,False,False
90,old20,n467,restaurant table,clue_object,1,False,False,,,False,False
90,old20,n468,corridor,location,1,False,False,,,False,False
90,old20,n469,Yabu's door,clue_object,1,False,False,,,False,False
90,old20,n470,light switch,clue_object,1,False,False,,,False,False
90,old20,n471,a brand new wooden round table,clue_object,1,False,False,,,False,False
90,old20,n472,several overturned glasses,clue_object,1,False,False,,,False,False
90,old20,n473,the Kuroiwa brothers,person,0,False,False,,,False,False
90,old20,n474,Shimazu,person,1,False,False,,,False,False
90,old20,n475,Toshio,person,2,False,False,,,False,False
90,old20,n478,Asakusa,location,2,False,False,,,False,False
90,old20,n479,Shota's house,location,1,False,False,,,False,False
90,old20,n480,Otsuka brothers' door,location,0,False,False,,,False,False
90,old20,n482,Kuroda,person,1,False,False,,,False,False
90,old20,n483,"600,000 yen",clue_object,0,False,False,,,False,False
90,old20,n484,Public phone booth,location,1,False,False,,,False,False
90,old20,n485,Apartment entrance,location,2,False,False,,,False,True
90,old20,n486,Morikawa,person,1,False,False,,,False,False
90,old20,n487,Miyazaki,person,0,False,False,,,False,False
90,old20,n488,old books,clue_object,2,False,False,,,True,True
90,old20,n489,Ueno station,location,3,False,False,,,True,True
90,old20,n490,guns and money,clue_object,0,False,False,,,False,False
90,old20,n491,restaurant near the station,location,1,False,False,,,False,False
90,old20,n492,curry rice,clue_object,0,False,False,,,False,False
90,old20,n493,coffee,clue_object,1,False,False,,,False,False
90,old20,n494,TV in the restaurant,clue_object,1,False,False,,,False,False
90,old20,n495,phone at the counter,clue_object,1,False,False,,,False,False
90,old20,n496,Kuroba brother,person,1,False,False,,,False,False
90,old20,n497,Gongdi,person,0,False,False,,,False,False
90,old20,n498,Kouki brothers,person,0,False,False,,,False,False
90,old20,n499,Tsujimoto,person,0,False,False,,,False,False
90,old20,n500,Xiao Chai,person,0,False,False,,,False,False
90,old20,n501,Noguchi,person,2,False,False,,,True,True
90,old20,n502,Yasuhira Taya,person,2,False,False,,,True,True
90,old20,n503,Koyama,person,2,False,False,,,True,True
90,old20,n504,Junta,person,0,False,False,,,False,False
90,old20,n505,Yamagata Prefecture,location,3,False,False,,,True,True
90,old20,n506,nearest village,location,1,False,False,,,False,False
90,old20,n507,Kigoshiro,person,1,False,False,,,False,False
90,old20,n508,Higashiyama,person,1,False,False,,,False,False
90,old20,n509,Yasuhiko,person,0,False,False,,,False,False
90,old20,n510,body of Yasuhiko,clue_object,3,False,False,,,False,True
90,old20,n511,blanket,clue_object,1,False,False,,,False,False
90,old20,n512,snow behind the inn,location,1,False,False,,,False,False
90,old20,n513,Fifty-year-old,person,1,False,False,,,False,False
90,old20,n514,Ooeda,person,0,False,False,,,False,False
90,old20,n515,Yasuko (2),person,0,False,False,,,False,False
90,old20,n516,Tatsuya,person,0,False,False,,,False,False
90,old20,n517,Jingzi (2),person,0,False,False,,,False,False
90,old20,n518,Yasuko (3),person,0,False,False,,,False,False
90,old20,n519,Ravine,location,1,False,False,,,False,False
90,old20,n520,Skis,clue_object,0,False,False,,,False,False
90,old20,n521,Rope,clue_object,0,False,False,,,False,False
90,old20,n522,Hayashi,person,2,False,False,,,True,True
90,old20,n523,Hayashida,person,1,False,False,,,False,False
90,old20,n524,Gozen (Gozan),person,0,False,False,,,False,False
90,old20,n525,Snowshoes,clue_object,0,False,False,,,False,False
90,old20,n526,Toolbox,clue_object,1,False,False,,,False,False
90,old20,n527,Hammer,clue_object,0,False,False,,,False,False
90,old20,n528,Chisel,clue_object,0,False,False,,,False,False
90,old20,n529,File,clue_object,0,False,False,,,False,False
90,old20,n530,Ax,clue_object,0,False,False,,,False,False
90,old20,n531,White Card,clue_object,0,False,False,,,False,False
90,old20,n532,Yamabuki Hakari,person,0,False,False,,,False,False
90,old20,n533,small house,location,0,False,False,,,False,False
90,old20,n534,round table,clue_object,0,False,False,,,False,False
90,old20,n535,Asakura,person,1,False,False,,,False,False
90,old20,n536,Kyōko,person,0,False,False,,,False,False
90,old20,n537,Arisu,person,0,False,False,,,False,False
90,old20,n538,Revenge,clue_object,2,False,False,,,True,True
90,old20,n539,Standard Japanese,clue_object,2,False,False,,,True,True
90,old20,n540,When did you quit?,person,1,False,False,,,False,False
90,old20,n541,A year ago.,time_anchor,1,False,False,,,False,False
90,old20,n542,We're finally getting close to the core,event,1,False,False,,,False,False
90,old20,n543,"Just because we do similar work, it shouldn't provoke such strong hatred from the killer.",event,1,False,False,,,False,False
90,old20,n544,I take the Central Line train to work with Senkou-san.,person,0,False,False,,,False,False
90,old20,n545,"My company is in Higashi-Nagareyama, and Senkou-san's company is in Shinjuku.",location,0,False,False,,,False,False
90,old20,n546,"nd Yasuko didn't know how to explain it, and they fell silent.",person,1,False,False,,,False,False
90,old20,n547,"The reasoning stalled, and the four of them left the restaurant, with Yasuko and Kyoko going to a bar to drink.",event,4,False,False,,,False,False
90,old20,n548,Kyoko didn't want to drink or watch TV and decided to go back to her room to rest.,person,2,False,False,,,False,False
90,old20,n549,"As Kyoko climbed the stairs, Takeda caught up to her.",person,2,False,False,,,False,True
90,old20,n550,Ms. Kokuhou!,person,2,False,False,,,False,True
90,old20,n551,Come to my room at 2 PM.,event,2,False,False,,,False,True
90,old20,n552,Two o'clock? At midnight?,time_anchor,2,False,False,,,False,True
90,old20,n553,"I won't lock the door, and I'll wait for you.",event,2,False,False,,,False,False
90,old20,n554,Why do you want to do that?,person,2,False,False,,,False,False
90,old20,n555,"I have something to say. In front of the others, I didn't say anything, but your handwriting matches the one on the letter perfectly.",person,2,False,False,,,False,False
90,old20,n556,Is that so?,person,1,False,False,,,False,False
90,old20,n557,Watanabe,person,0,False,False,,,False,False
90,old20,n558,Kawashima,person,1,False,False,,,False,False
90,old20,n559,Two o'clock,time_anchor,1,False,False,,,False,False
90,old20,n560,Fifuku,person,1,False,False,,,False,False
90,old20,n561,Fifuku's room,location,0,False,False,,,False,False
90,old20,n562,Echigawa,person,1,False,False,,,False,False
90,old20,n563,Fiftylane,person,2,False,False,,,True,True
90,old20,n564,Kawaguchi Early,person,2,False,False,,,False,True
90,old20,n565,Gansho Inn,location,1,False,False,,,False,False
90,old20,n566,Snow graves,location,2,False,False,,,True,True
90,old20,n567,Tajima Shuhei,person,2,False,False,,,True,True
90,old20,n568,Sasaki,person,3,False,False,,,True,True
90,old20,n569,Gansnow Inn,location,6,False,False,,,True,True
90,old20,n570,Miss Kokutou,person,0,False,False,,,False,False
90,old20,n571,Kyoko's candle,clue_object,0,False,False,,,False,False
90,old20,n572,Candle in Yasuko's hand,clue_object,1,False,False,,,False,False
90,old20,n573,Hasegawa,person,2,False,False,,,False,True
90,old20,n574,Kourei,person,0,False,False,,,False,False
90,old20,n575,clerks,person,0,False,False,,,False,False
90,old20,n576,office manager,person,1,False,False,,,False,False
90,old20,n577,bag,clue_object,0,False,False,,,False,False
90,old20,n578,key,clue_object,0,False,False,,,False,False
90,old20,n579,snow shoes,clue_object,0,False,False,,,False,False
90,old20,n580,self-defense team members,person,1,False,False,,,False,False
90,old20,n581,detectives,person,1,False,False,,,False,False
90,old20,n582,news reporters,person,2,False,False,,,True,True
90,old20,n583,elderly family member,person,1,False,False,,,False,False
90,old20,n584,second-floor window,clue_object,1,False,False,,,False,False
90,old20,n585,young woman,person,1,False,False,,,False,False
90,old20,n586,main entrance,location,3,False,False,,,True,True
90,old20,n587,raised snow mounds,clue_object,0,False,False,,,False,False
90,old20,n588,wind,clue_object,0,False,False,,,False,False
90,old20,n589,Higashikawa,person,2,False,False,,,True,True
90,old20,n590,Yokota,person,2,False,False,,,True,True
90,old20,n591,Tadanobu Hata,person,0,False,False,,,False,False
90,old20,n592,East Village,location,0,False,False,,,False,False
90,old20,n593,the other person,person,0,False,False,,,False,False
90,old20,n594,the ski,clue_object,0,False,False,,,False,False
90,old20,n595,little girl,clue_object,0,False,False,,,False,False
90,old20,n596,denunciation letter,clue_object,1,False,False,,,False,False
90,old20,n597,Planning to Commit a Crime letter,clue_object,1,False,False,,,False,False
90,old20,n598,letter writer,clue_object,3,False,False,,,True,True
90,old20,n599,Obscure Manor,location,2,False,False,,,True,True
90,old20,n600,Detective Seno,person,5,False,False,,,True,True
90,old20,n601,local police officer,person,1,False,False,,,False,False
90,old20,n602,Taeko Yajima,person,0,False,False,,,False,False
90,old20,n603,Tadashi Yoshida,person,0,False,False,,,False,False
90,old20,n604,inn main entrance,location,0,False,False,,,False,False
90,old20,n605,coffee cup,clue_object,0,False,False,,,False,False
90,old20,n606,coffee grounds,clue_object,0,False,False,,,False,False
90,old20,n607,snow mounds,clue_object,2,False,False,,,False,False
90,old20,n608,stake,clue_object,1,False,False,,,False,False
90,old20,n609,journalists and family members,person,1,False,False,,,False,False
90,old20,n610,shovel,clue_object,1,False,False,,,False,False
90,old20,n611,young man's corpse,clue_object,2,False,False,,,False,True
90,old20,n612,Tadao Sato,person,4,False,False,,,True,True
90,old20,n613,her sister,person,1,False,False,,,False,False
90,old20,n614,the police chief,person,0,False,False,,,False,False
90,old20,n615,Yuki-no-sen,location,0,False,False,,,False,False
90,old20,n616,Mr. Miyagi,person,0,False,False,,,False,False
90,old20,n617,the relatives of Mr. Miyagi,person,0,False,False,,,False,False
90,old20,n618,Mr. Hoshino,person,0,False,False,,,False,False
90,old20,n619,the note saying 'I was wrong',clue_object,0,False,False,,,False,False
90,old20,n620,Detective Hattori,person,3,False,False,,,True,True
90,old20,n621,Ueno Station newsstand,location,1,False,False,,,False,False
90,old20,n623,Central News,person,1,False,False,,,False,False
90,old20,n624,Kudo-san,person,1,False,False,,,False,False
90,old20,n625,Tatiana Yasuoka,person,1,False,False,,,False,False
90,old20,n626,Fudou Kyoko,person,1,False,False,,,False,False
90,old20,n627,Senda,person,1,False,False,,,False,False
90,old20,n628,Watari Tetsuji,person,1,False,False,,,False,False
90,old20,n630,Genroku Pavilion,location,1,False,False,,,False,False
90,old20,n631,Tajō Shinfu,person,1,False,False,,,False,False
90,old20,n632,Kishi brothers,person,0,False,False,,,False,False
90,old20,n633,Detective Kamiya,person,1,False,False,,,False,False
90,old20,n634,Crystal Center Store,clue_object,1,False,False,,,False,False
90,old20,n635,Ikebukuro,location,2,False,False,,,True,True
90,old20,n636,Shinbashi,location,0,False,False,,,False,False
90,old20,n637,Chado University,location,1,False,False,,,False,False
90,old20,n638,Tokyo Station,location,1,False,False,,,False,False
90,old20,n639,Mr. Takagi,person,0,False,False,,,False,False
90,old20,n640,observation tower,clue_object,0,False,False,,,False,False
90,old20,n641,Tatsuya Yasuko,person,0,False,False,,,False,False
90,old20,n642,Mr. Nishizaki,person,0,False,False,,,False,False
90,old20,n643,Yotsuya Station,location,1,False,False,,,False,False
90,old20,n644,Shibuya Station,location,0,False,False,,,False,False
90,old20,n645,Yotsuya-sagamachi,location,0,False,False,,,False,False
90,old20,n646,Snow View Lodge,location,0,False,False,,,False,False
90,old20,n647,Tateyama Norio,person,0,False,False,,,False,False
90,old20,n648,May 26th,time_anchor,1,False,False,,,False,False
90,old20,n649,noon,time_anchor,0,False,False,,,False,False
90,old20,n650,9 pm,time_anchor,0,False,False,,,False,False
90,old20,n651,6:30 pm,time_anchor,0,False,False,,,False,False
90,old20,n652,120 million yen,clue_object,0,False,False,,,False,False
90,old20,n653,three-year-old girl,person,0,False,False,,,False,False
90,old20,n654,mother,person,0,False,False,,,False,False
90,old20,n655,Yamanaka Tarō,person,1,False,False,,,False,False
90,old20,n656,station staff member,person,1,False,False,,,False,False
90,old20,n657,man of about thirty years old,person,1,False,False,,,False,False
90,old20,n658,Gokuhara,person,1,False,False,,,False,False
90,old20,n659,body,clue_object,1,False,False,,,False,False
90,old20,n660,mask,clue_object,0,False,False,,,False,False
90,old20,n661,Tatsumiya Yuzuko,person,0,False,False,,,False,False
90,old20,n662,Snow Mountain Inn,location,1,False,False,,,False,False
90,old20,n663,Tatsumiya Yuzuko's suicide note,clue_object,0,False,False,,,False,False
90,old20,n664,Kubo Kyoko's suicide note,clue_object,0,False,False,,,False,False
90,old20,n665,Tei no Ue restaurant,location,2,False,False,,,False,True
90,old20,n666,Aoyama,person,0,False,False,,,False,False
90,old20,n667,Akagawa,person,0,False,False,,,False,False
90,old20,n668,Gansho,location,0,False,False,,,False,False
90,old20,n669,Sakuma,person,1,False,False,,,False,False
90,old20,n670,Mr. Ashikawa,person,1,False,False,,,False,False
90,old20,n671,Wakizaki Jun,person,1,False,False,,,False,False
90,old20,n672,the Oyama House,location,2,False,False,,,False,False
90,old20,n673,original manuscript,clue_object,2,False,False,,,False,False
90,old20,n674,newspaper,clue_object,1,False,False,,,False,False
90,old20,n675,fingerprints on the desk,clue_object,1,False,False,,,False,False
90,old20,n676,Westaki Pure,person,3,False,False,,,True,True
90,old20,n677,Nishiki Jun,person,0,False,False,,,False,False
90,old20,n678,Gensho-son Hotel,location,0,False,False,,,False,False
90,old20,n679,Early Humble,person,2,False,False,,,False,False
90,old20,n680,Tatsuya Yoshida,person,1,False,False,,,False,False
90,old20,n681,Yasuda Kanosuke,person,0,False,False,,,False,False
90,old20,n682,Hayashi Kaguya,person,1,False,False,,,False,False
90,old20,n683,Hakuba,person,0,False,False,,,False,False
90,old20,n684,old man,person,1,False,False,,,False,False
90,old20,n685,dining hall,location,0,False,False,,,False,False
90,old20,n686,fifty-plank,person,0,False,False,,,False,False
90,old20,n687,Morning,person,0,False,False,,,False,False
90,old20,n688,Senko,person,0,False,False,,,False,False
90,old20,n689,hotel entrance,location,0,False,False,,,False,False
90,old20,n690,hotel lobby,location,0,False,False,,,False,False
90,old20,n691,restaurant,location,0,False,False,,,False,False
90,old20,n692,ballpoint pen,clue_object,0,False,False,,,False,False
90,old20,n693,memo pad,clue_object,0,False,False,,,False,False
90,old20,n694,black phone,clue_object,0,False,False,,,False,False
90,old20,n695,Kuroiwa's sister,person,1,False,False,,,False,False
90,old20,n696,Zemushi,person,1,False,False,,,False,False
90,old20,n697,self-defense team,person,0,False,False,,,False,False
90,old20,n698,walkie-talkie,clue_object,1,False,False,,,False,False
90,old20,n699,Jiao Island,person,0,False,False,,,False,False
90,old20,n700,police cars and ambulances,clue_object,0,False,False,,,False,False
90,old20,n701,The tall one,person,0,False,False,,,False,False
90,old20,n702,police station,location,1,False,False,,,False,False
90,old20,n703,headquarters,location,0,False,False,,,False,False
90,old20,n704,Jingji,person,0,False,False,,,False,False
90,old20,n705,Kojima Katsujiro,person,3,False,False,,,False,False
90,old20,n706,"Chiyoda-ku, Tokyo",location,1,False,False,,,False,False
90,old20,n707,wanted photo,clue_object,1,False,False,,,False,False
90,old20,n708,alibi,evidence_sentence,1,False,False,,,False,False
90,old20,n709,Mr. Yasuoka,person,0,False,False,,,False,False
90,old20,n710,Suguro,person,0,False,False,,,False,False
90,old20,n711,Detective Kei,person,0,False,False,,,False,False
90,old20,n712,Detective Nakamura,person,0,False,False,,,False,False
90,old20,n713,suitcases,clue_object,0,False,False,,,False,False
90,old20,n714,police officer,person,0,False,False,,,False,False
90,old20,n715,target,clue_object,0,False,False,,,False,False
90,old20,n716,arcade,location,0,False,False,,,False,False
90,old20,n717,rock,clue_object,0,False,False,,,False,False
90,old20,n718,Fujimura,person,1,False,False,,,False,False
90,old20,n719,Fujimori,person,1,False,False,,,False,False
90,old20,n720,Fukuyama-san,person,0,False,False,,,False,False
90,old20,n721,cards,clue_object,0,False,False,,,False,False
90,old20,n722,central line,location,2,False,False,,,True,True
90,old20,n723,Mr. Kusaka,person,1,False,False,,,False,False
90,old20,n724,side door,clue_object,1,False,False,,,False,False
90,old20,n725,passbook,clue_object,0,False,False,,,False,False
90,old20,n726,house,location,2,False,False,,,False,True
90,old20,n727,Tsugiko Teruhide,person,2,False,False,,,False,False
90,old20,n728,Kouji,person,1,False,False,,,False,False
90,old20,n729,Tsugiko Teruhide's brother,person,1,False,False,,,False,False
90,old20,n730,Yasuko's mother,person,1,False,False,,,False,False
90,old20,n731,Zembo,person,1,False,False,,,False,False
90,old20,n732,notebook,clue_object,1,False,False,,,False,False
90,old20,n733,Komoriwa,person,0,False,False,,,False,False
90,old20,n734,Mounta Taaro,person,0,False,False,,,False,False
90,old20,n735,Dezuki,person,0,False,False,,,False,False
90,old20,n736,Yoshida-san,person,0,False,False,,,False,False
90,old20,n737,Zemura,person,0,False,False,,,False,False
90,old20,n738,safe key,clue_object,1,False,False,,,False,False
90,old20,n739,safe,clue_object,1,False,False,,,False,False
90,old20,n740,brown envelope,clue_object,1,False,False,,,False,False
90,old20,n741,"black, dry bloodstain",clue_object,1,False,False,,,False,False
90,old20,n742,inn's office,location,4,False,False,,,False,True
90,old20,n743,Chiyoda,location,0,False,False,,,False,False
90,old20,n744,Jun Kurokawa,person,0,False,False,,,False,False
90,old20,n745,Tatsuya Sugita,person,0,False,False,,,False,False
90,old20,n746,Nobuaki Fujisawa,person,0,False,False,,,False,False
90,old20,n747,Hiroshi Nishida,person,0,False,False,,,False,False
90,old20,n748,Toru Harada,person,0,False,False,,,False,False
90,old20,n749,young policeman,person,0,False,False,,,False,False
90,old20,n750,Yae Asakura,person,1,False,False,,,False,False
90,old20,n751,middle-aged policeman,person,4,False,False,,,False,True
90,old20,n752,dead man's luggage,clue_object,1,False,False,,,False,False
90,old20,n753,skiing equipment,clue_object,1,False,False,,,False,False
